,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,Ir,Qualified,0.02158273381294964,0.6136363636363636,6.344290007513148
0,Rh,Qualified,0.01598721023181455,0.4761904761904762,4.923258559622196
0,Pt,Qualified,0.03437250199840128,0.4257425742574257,4.401685623107765
0,Judge_alloy_True,Qualified,0.02238209432454037,0.2916666666666667,3.0154958677685952
0,Pd,Qualified,0.009592326139088728,0.2727272727272727,2.819684447783621
0,Qualified,Ru,0.02877697841726619,0.2975206611570248,2.6211151204749155
0,Judge_SAC_True,Qualified,0.011191047162270184,0.2153846153846154,2.2268277177368088
0,Qualified,Judge_Nanoparticles_True,0.05435651478816946,0.5619834710743802,1.3976964658331006
0,Qualified,Judge_3D_False,0.07913669064748201,0.8181818181818181,1.2361660079051382
0,Qualified,Judge_heterostructures_False,0.06874500399680256,0.7107438016528925,1.2280946075521664
0,Qualified,Judge_1D_False,0.0495603517186251,0.512396694214876,1.2256372169460992
